ISO,Metric,Scenario,Period,Value_Low,Value_Median,Value_High
PRK,tasmin_under32F,ssp5-85,Midcentury 2040-2059,103.508872196554,117.260983259473,127.274112677871
PRK,tasmin_under32F,ssp5-85,End of century 2080-2099,68.4041868500853,91.327278500479,108.536607018341
PRT,tasmin_under32F,ssp5-85,Historical 1986-2005,6.23829538498129,7.06498080021014,8.34492427099495
PRT,tasmin_under32F,ssp5-85,Next decades 2020-2039,3.29418705918864,4.48704300029893,6.95531839869037
PRT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,1.38224487733275,3.130508372615,5.10878328642368
PRT,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0559963939325859,0.91381719734429,2.16838316335592
PRY,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0255879403127967,0.233091479278971,0.545169093531872
PRY,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.0109727426369255,0.130572426526068,0.252724255332849
PRY,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.0027951203423985,0.0371493470886214,0.265890409785112
PRY,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0.00022255198947751,0.0390626833852564
PSE,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0.0483576281364383,0.17244824525842
PSE,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.00317639854615387,0.114545561722792
PSE,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0.000769982766416218,0.0570650428665784
PSE,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.0445221599140115
PYF,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
PYF,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
PYF,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
PYF,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
QAT,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0.0000104540112919451
QAT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
QAT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
QAT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
REU,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
REU,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
REU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
REU,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
ROU,tasmin_under32F,ssp5-85,Historical 1986-2005,99.3219951923746,108.190702808474,114.053568160476
ROU,tasmin_under32F,ssp5-85,Next decades 2020-2039,71.426968678675,86.3948267662109,96.2924185163756
ROU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,51.7695130304774,75.3705743283103,87.204548483202
ROU,tasmin_under32F,ssp5-85,End of century 2080-2099,20.2437900088447,50.9035468579487,64.5115953125992
RUS,tasmin_under32F,ssp5-85,Historical 1986-2005,170.045430973086,175.57978501981,182.148172978153
RUS,tasmin_under32F,ssp5-85,Next decades 2020-2039,144.337223746225,156.17679757869,163.494033296967
RUS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,123.425089386843,142.11682806729,153.598703181022
RUS,tasmin_under32F,ssp5-85,End of century 2080-2099,83.346816951959,110.165959921572,128.936318686064
RWA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
RWA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
RWA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
RWA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SAH,tasmin_under32F,ssp5-85,Historical 1986-2005,0.00357027637081271,0.0159208231810367,0.0953225425117334
SAH,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.00179595929591323,0.0243178338708884
SAH,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.00369548953827863
SAH,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SAU,tasmin_under32F,ssp5-85,Historical 1986-2005,0.919030986719187,1.6459870822909,2.40174871590612
SAU,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.478542157436059,0.753947302279881,1.2740224192451
SAU,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.231338193406329,0.473433116025901,0.931134865803012
SAU,tasmin_under32F,ssp5-85,End of century 2080-2099,0.0201455243908459,0.108348384791962,0.398408400912086
SDN,tasmin_under32F,ssp5-85,Historical 1986-2005,0.000591602323813607,0.00311419003104927,0.00624905252093053
SDN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.000020045397395573,0.000305458192797728,0.00251993109314188
SDN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.00000151419781749217,0.0000270725372919862,0.000112139707704154
SDN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.000230366980280851
SEN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SEN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SEN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SEN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SGP,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SGP,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SGP,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SGP,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SGS,tasmin_under32F,ssp5-85,Historical 1986-2005,275.666666692211,288.642857142857,311.809523809523
SGS,tasmin_under32F,ssp5-85,Next decades 2020-2039,238.019047818865,274.238095238095,286.808163148529
SGS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,228.915113989487,258.523809523809,283.47754878868
SGS,tasmin_under32F,ssp5-85,End of century 2080-2099,138.400000401621,222.619047619047,241.720430063578
SHN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SHN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SHN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SHN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SLB,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SLB,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SLB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SLB,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SLE,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SLE,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SLE,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SLE,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SLV,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SLV,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SLV,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SLV,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SMR,tasmin_under32F,ssp5-85,Historical 1986-2005,29.7523809731952,33.2204081632653,40.5238095238095
SMR,tasmin_under32F,ssp5-85,Next decades 2020-2039,15.0786749809425,19.3333333333333,28.8095237186976
SMR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,7.96703300524107,13.9232804232804,24.4285708836146
SMR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.91156466234298,3.92857142857142,10.4444440660022
SOL,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SOL,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SOL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SOL,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SOM,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SOM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SOM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SOM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SPM,tasmin_under32F,ssp5-85,Historical 1986-2005,99.0592565932001,104.4437120601,111.570877534916
SPM,tasmin_under32F,ssp5-85,Next decades 2020-2039,62.9971514991138,75.3202338518361,89.4987414828105
SPM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,38.9495105187058,53.4929440114473,80.3884577753962
SPM,tasmin_under32F,ssp5-85,End of century 2080-2099,4.9924637938953,28.0656152849171,46.7019013679634
SRB,tasmin_under32F,ssp5-85,Historical 1986-2005,84.2574930065499,92.656953631023,97.8232986664622
SRB,tasmin_under32F,ssp5-85,Next decades 2020-2039,60.7139156723066,69.6736916832798,81.9256928046435
SRB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,40.8123336782937,60.4950888263399,74.2722483546099
SRB,tasmin_under32F,ssp5-85,End of century 2080-2099,11.8881390087005,39.4418668020987,50.0218516038359
SSD,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SSD,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SSD,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SSD,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
STP,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
STP,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
STP,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
STP,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SUR,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SUR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SUR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SUR,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SVK,tasmin_under32F,ssp5-85,Historical 1986-2005,103.528922469715,112.531532461364,118.222837504543
SVK,tasmin_under32F,ssp5-85,Next decades 2020-2039,69.6404041662929,89.6081874600755,99.6930745352514
SVK,tasmin_under32F,ssp5-85,Midcentury 2040-2059,48.1686259102871,77.6348300368525,89.9446248390039
SVK,tasmin_under32F,ssp5-85,End of century 2080-2099,15.4146601540597,51.5867890952486,67.3311052610217
SVN,tasmin_under32F,ssp5-85,Historical 1986-2005,82.8552177288422,90.4441741822372,95.4527934744613
SVN,tasmin_under32F,ssp5-85,Next decades 2020-2039,57.0740682976395,69.3230735606236,78.1188729180572
SVN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,39.8278952075925,60.1733695218215,71.891355867373
SVN,tasmin_under32F,ssp5-85,End of century 2080-2099,11.8257771310654,39.6407407193247,51.234977324766
SWE,tasmin_under32F,ssp5-85,Historical 1986-2005,121.956710309727,133.566908579739,145.44262901113
SWE,tasmin_under32F,ssp5-85,Next decades 2020-2039,88.5050557273369,108.373193585363,127.526450818652
SWE,tasmin_under32F,ssp5-85,Midcentury 2040-2059,57.6926177225483,90.0028339129892,110.778906724304
SWE,tasmin_under32F,ssp5-85,End of century 2080-2099,26.1834043875498,52.1751437498738,81.2232186394255
SWZ,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0135992467385284,0.0315399176228154,0.134688849918394
SWZ,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.00944609592228424,0.0194410756692105,0.0499160507126968
SWZ,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.00000643796968878773,0.00316466489405137,0.0234724886099063
SWZ,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.00211160477022855
SXM,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SXM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SXM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SXM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SYC,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
SYC,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
SYC,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
SYC,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
SYR,tasmin_under32F,ssp5-85,Historical 1986-2005,8.80904190824529,12.4763941122065,16.4117851969608
SYR,tasmin_under32F,ssp5-85,Next decades 2020-2039,5.0056071325281,6.95051872011083,8.83249985564622
SYR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,3.04259366014395,5.17131763366432,8.10612105716427
SYR,tasmin_under32F,ssp5-85,End of century 2080-2099,0.399190168215001,1.72651092846803,3.60441555040909
TCA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TCA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TCA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TCA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TCD,tasmin_under32F,ssp5-85,Historical 1986-2005,0.0346451358098934,0.0484193704707952,0.0838058288320365
TCD,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.00831048919243875,0.0120390285793578,0.0419802881169336
TCD,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.00154132844713869,0.00627120327458448,0.0269217544846256
TCD,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0.000171718796112985,0.00220781365830377
TGO,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TGO,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TGO,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TGO,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
THA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
THA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
THA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
THA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TJK,tasmin_under32F,ssp5-85,Historical 1986-2005,156.722959884117,159.007156167299,162.755578988063
TJK,tasmin_under32F,ssp5-85,Next decades 2020-2039,133.564752200483,141.522736383173,148.008389003337
TJK,tasmin_under32F,ssp5-85,Midcentury 2040-2059,114.127119681474,129.957449714955,136.119118119169
TJK,tasmin_under32F,ssp5-85,End of century 2080-2099,76.8942283428387,105.62525572361,114.582405212723
TKL,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TKL,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TKL,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TKL,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TKM,tasmin_under32F,ssp5-85,Historical 1986-2005,67.429691349412,73.6105174674303,78.4271333071772
TKM,tasmin_under32F,ssp5-85,Next decades 2020-2039,48.1396503016393,59.902435621963,69.2298570970402
TKM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,37.4396385145419,52.0267076923969,58.6154211523735
TKM,tasmin_under32F,ssp5-85,End of century 2080-2099,17.1700053069953,35.0445846693825,41.1191740453262
TLS,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TLS,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TLS,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TLS,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TON,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TON,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TON,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TON,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TTO,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TTO,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TTO,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TTO,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TUN,tasmin_under32F,ssp5-85,Historical 1986-2005,1.12612841785563,1.33140850458183,1.73250127830799
TUN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.313327237630914,0.579001081264214,0.809726751089944
TUN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.123431555273078,0.339475769109648,0.680331252622293
TUN,tasmin_under32F,ssp5-85,End of century 2080-2099,0.00196387305950469,0.038038231948729,0.229883442984292
TUR,tasmin_under32F,ssp5-85,Historical 1986-2005,76.7586016983504,82.2511325253426,88.5259114936671
TUR,tasmin_under32F,ssp5-85,Next decades 2020-2039,61.8981905651645,67.5426314006387,72.7065895041387
TUR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,45.1958511569428,59.2264764625879,64.9792942904048
TUR,tasmin_under32F,ssp5-85,End of century 2080-2099,20.4782104669426,42.6677906723091,50.6358531579858
TUV,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TUV,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TUV,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TUV,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
TWN,tasmin_under32F,ssp5-85,Historical 1986-2005,0.000212351566252989,0.00175371815664363,0.00466392371649289
TWN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.0000263148396203899,0.00103496558895009,0.00323704157411922
TWN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0.0000587369691378822,0.000837797429775197
TWN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0.00000402435166653544,0.000170903902393568
TZA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
TZA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
TZA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
TZA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
UGA,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
UGA,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
UGA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
UGA,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
UKR,tasmin_under32F,ssp5-85,Historical 1986-2005,108.980613166032,119.708796785968,126.141617312466
UKR,tasmin_under32F,ssp5-85,Next decades 2020-2039,80.2252095181137,96.8842829432197,108.190159704138
UKR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,60.0058938466121,80.8824441581872,96.325194570758
UKR,tasmin_under32F,ssp5-85,End of century 2080-2099,25.9701784915661,50.3639790987718,72.1208919381407
UMI,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
UMI,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
UMI,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
UMI,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
URY,tasmin_under32F,ssp5-85,Historical 1986-2005,1.60703360151941,2.14617440984701,3.92733026147058
URY,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.737262310794757,1.40638793596361,2.33432122510504
URY,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.541338982171037,0.990656799975804,2.13845084548688
URY,tasmin_under32F,ssp5-85,End of century 2080-2099,0.00192427466997634,0.16511744536175,1.01047846108373
USA,tasmin_under32F,ssp5-85,Historical 1986-2005,85.3458835729787,86.5237818462165,89.7650718900611
USA,tasmin_under32F,ssp5-85,Next decades 2020-2039,61.1264460164547,71.9122207641538,75.2475446978929
USA,tasmin_under32F,ssp5-85,Midcentury 2040-2059,50.2164044365635,60.6147148259054,65.8320312046039
USA,tasmin_under32F,ssp5-85,End of century 2080-2099,23.9355835377943,39.5508927470217,48.1930766013162
USG,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
USG,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
USG,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
USG,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
UZB,tasmin_under32F,ssp5-85,Historical 1986-2005,88.9112567068443,92.3527874281316,97.3564499720075
UZB,tasmin_under32F,ssp5-85,Next decades 2020-2039,67.5055686560524,75.8499397237059,87.873721050161
UZB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,51.5958694178831,66.0803145606411,74.8734264444547
UZB,tasmin_under32F,ssp5-85,End of century 2080-2099,24.4413725248874,45.4554443004809,55.7015849345807
VAT,tasmin_under32F,ssp5-85,Historical 1986-2005,1.59047619728814,2.76190476190476,5.6067587007209
VAT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.238095240933554,0.959183673469387,2.57142857142857
VAT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0.100529101317521,0.38095238095238,1.64021140053158
VAT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0.309523798170543
VCT,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
VCT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
VCT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
VCT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
VEN,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
VEN,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
VEN,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
VEN,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
VGB,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
VGB,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
VGB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
VGB,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
VIR,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
VIR,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
VIR,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
VIR,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
VNM,tasmin_under32F,ssp5-85,Historical 1986-2005,0.00141118146900472,0.00711375964418064,0.0341438569515615
VNM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0.000098125573293409,0.00150023194944409,0.00901277747152115
VNM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0.0000423844123862085,0.00740710246059575
VNM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0.00000534228277763322,0.000735015494734673
VUT,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
VUT,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
VUT,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
VUT,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
WLF,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
WLF,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
WLF,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
WLF,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
WSB,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0.141791709290105
WSB,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0.000426172969580846
WSB,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
WSB,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
WSM,tasmin_under32F,ssp5-85,Historical 1986-2005,0,0,0
WSM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0,0
WSM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0
WSM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
YEM,tasmin_under32F,ssp5-85,Historical 1986-2005,0.00000531863855284859,0.00282731568220479,0.0252304974049847
YEM,tasmin_under32F,ssp5-85,Next decades 2020-2039,0,0.000434429888948342,0.0208035892568256
YEM,tasmin_under32F,ssp5-85,Midcentury 2040-2059,0,0,0.000815642809948819
YEM,tasmin_under32F,ssp5-85,End of century 2080-2099,0,0,0
ZAF,tasmin_under32F,ssp5-85,Historical 1986-2005,5.02653231607571,6.17468306146948,7.46908349414546
