STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,duration,Duration,c_dest,Country of destination,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,ES,Spain,2023,,53.64,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,ES,Spain,2024,,54.59,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2015,,48.58,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2016,,49.5,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2017,,49.12,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2018,,51.15,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2019,,51.25,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2020,,38.06,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2021,,42.22,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2022,,48.37,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2023,,51.12,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2024,,52.38,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2015,,70.83,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2016,,68.92,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2017,,69.1,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2018,,70.13,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2019,,64.81,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE4,4 nights or over,WORLD,All countries of the world,PC_POP,Percentage of total population,FI,Finland,2020,,47.78,,,,,
